t1_name,t1_redshift,t1_radeg,t1_decdeg,t1_japermag3,t1_japermag3err,flux_g,flux_ivar_g,flux_ivar_r,flux_ivar_w1,flux_ivar_w2,flux_ivar_z,flux_r,flux_w1,flux_w2,flux_z,mag_g,mag_r,mag_w1,mag_w2,mag_z,dist_arcsec
SDSSJ233255.72+141916.4  ,4.72 ,353.2322083,14.321225,19.083645,0.174558,0.406705,2087.4084,432.09845,2.874144,0.701389,112.83569,4.283441,11.697069,11.141953,10.823092,23.476803,20.920519,19.829807,19.882597,19.914122,0.08401629193871288
SDSSJ215055.14-010439.8  ,4.73 ,327.72975,-1.0777222,,,0.055689,3578.1814,2401.3567,2.663794,0.625965,335.3899,1.237207,4.610643,5.981847,2.493797,25.635574,22.268894,20.840595,20.55791,21.507847,0.15434953342949656
SDSSJ230916.77+001002.5  ,4.733,347.319875,0.1673833,,,0.033457,3353.784,2653.992,3.213238,0.665424,504.16055,1.111213,3.270598,4.34216,2.691077,26.188776,22.385508,21.213432,20.905735,21.425184,0.07441554135277677
SDSSJ215445.28+000421.7  ,4.74 ,328.6886667,0.0726944,,,0.026127,3434.311,2436.6357,3.371955,0.736941,429.60654,0.873911,0.010338,-1.681076,1.566641,26.457277,22.646332,27.463877,NaN,22.012577,0.10925055362974812
SDSSJ234206.94+003614.1  ,4.74 ,355.5289167,0.6039167,,,0.026584,4346.514,3266.714,3.302215,0.668531,319.96997,1.065105,2.052317,2.124326,2.131045,26.438456,22.431519,21.719389,21.681948,21.678518,0.08608598987756967
SDSSJ211435.27+001733.4  ,4.75 ,318.6469583,0.2926111,19.956348,0.198683,0.055817,3881.9172,2331.1907,2.94505,0.692016,270.89478,0.872046,5.092844,0.732476,3.589797,25.633083,22.648651,20.7326,22.838017,21.112326,0.17492431446006437
SDSSJ230413.47-011149.2  ,4.75 ,346.056125,-1.197,-999999500,-999999500,0.162544,4800.458,2505.8262,2.787933,0.562105,236.63293,1.745858,5.931651,8.077257,4.952217,24.47257,21.894978,20.56706,20.23184,20.763,0.12648024010567363
SDSSJ232741.35-002803.9  ,4.75 ,351.9222917,-0.46775,,,0.083139,2437.3813,1613.8141,2.989908,0.653581,223.63501,1.154075,3.577975,3.868342,2.701699,25.20049,22.344416,21.115908,21.031187,21.420908,0.1624323798800781
SDSSJ220008.66+001744.9  ,4.77 ,330.036125,0.2958139,18.320187,0.052288,0.365188,3799.1218,1665.4009,2.516943,0.62263,306.7717,8.978686,30.703926,30.084425,18.983116,23.593708,20.116968,18.782015,18.804146,19.304081,0.0722193596550817
SDSSJ233428.47-005207.7  ,4.77 ,353.618625,-0.8688056,,,0.030976,4945.3965,2933.365,2.913764,0.597437,429.8281,0.709504,3.221854,1.219522,1.646325,26.272425,22.872614,21.229734,22.284527,21.958712,0.15996613050255967
SDSSJ224206.52+002523.9  ,4.78 ,340.5271667,0.4233056,,,0.08067,3471.8171,2890.7156,3.013081,0.64816,254.48296,0.625362,1.883999,1.094786,1.887039,25.233223,23.009672,21.812298,22.401676,21.810547,0.04469563855294548
SWJ215216.10+104052.44   ,4.79 ,328.0670833,10.6812333,16.900599,0.020727,0.396362,1199.4745,344.51102,1.718698,0.52004,56.90798,14.64004,121.62001,121.555824,52.716164,23.504768,19.586143,17.287487,17.288061,18.19514,0.07556457237169904
SWJ233048.79+292301.05   ,4.79 ,352.7032917,29.383625,18.7776,0.083532,0.195885,2370.7368,405.8731,3.52177,0.830865,83.32898,5.636495,19.615051,18.265305,15.6661,24.269995,20.622477,19.268526,19.345932,19.512598,0.10856261076701262
SDSSJ232006.60-001822.3  ,4.8  ,350.0275,-0.3061944,,,0.048625,4773.8945,3014.817,3.037315,0.65807,491.77707,0.60553,2.393141,-1.228708,1.883255,25.78285,23.04466,21.55258,NaN,21.812727,0.1790762936055637
SDSSJ225246.43+142525.8  ,4.805,343.1935,14.4238528,18.564222,0.077151,0.154059,1479.9716,400.762,2.879148,0.671858,99.82043,3.740261,18.247568,16.210556,14.753935,24.530783,21.067745,19.346987,19.475506,19.57773,0.027582611752082004
SDSSJ233223.57+010253.6  ,4.81 ,353.09825,1.0482278,19.606539,0.133371,0.070889,4437.0303,2933.0237,2.637174,0.575735,391.69797,1.18435,19.030832,22.707201,3.819141,25.37355,22.3163,19.301355,19.10959,21.045086,0.12442636936305429
SDSSJ231000.37-004327.0  ,4.83 ,347.5015417,-0.7241667,-999999500,-999999500,0.140091,2447.4248,1574.3478,2.91266,0.624572,280.28384,1.383415,8.589352,6.80877,3.895351,24.633976,22.14762,20.165098,20.417328,21.023634,0.12244729708454696
SDSSJ211547.22+003123.8  ,4.84 ,318.94675,0.5232778,19.560656,0.146831,0.109022,4147.63,2278.979,2.973313,0.67953,266.88287,1.022102,7.239646,9.794051,4.366008,24.906214,22.476265,20.350706,20.022594,20.899788,0.05281419221216501
SDSSJ214300.53-002024.6  ,4.84 ,325.7522083,-0.3401667,,,0.089026,3468.5168,2314.4453,3.36103,0.682575,250.31708,0.734896,1.818804,2.576297,1.835149,25.126211,22.834435,21.850534,21.472511,21.840822,0.2007450008381659
SWJ211105.62-015604.14   ,4.85 ,317.7734167,-1.9344833,17.0569,0.023039,0.964024,3405.3247,697.1329,1.845288,0.502941,131.24496,18.877684,84.70304,81.74177,64.06811,22.53978,19.31013,17.680252,17.71889,17.983395,0.12564280101549447
SDSSJ222509.19-001406.8  ,4.85 ,336.2882917,-0.2352278,17.80499,0.034592,1.268306,3600.5393,1989.4573,2.35518,0.575711,292.34372,8.480351,38.422623,33.702072,33.17801,22.24194,20.178965,18.538532,18.680859,18.697874,0.035339675591121986
SDSSJ223859.79+005623.6  ,4.878,339.749125,0.9399111,,,0.03966,4129.0063,2684.8862,2.946537,0.62878,282.70062,1.260392,4.032835,2.16221,4.309232,26.004122,22.248735,20.985973,21.662756,20.914,0.06361378856417624
SWJ225257.46+204625.22   ,4.91 ,343.2394167,20.7736722,18.217062,0.076749,0.426556,2023.2812,613.7774,2.959547,0.731962,97.653046,4.265352,29.95956,28.79154,17.291327,23.425058,20.925114,18.80866,18.851837,19.40543,0.07135679040856586
SDSSJ234601.55-003855.2  ,4.93 ,356.5064583,-0.6486667,-999999500,-999999500,-0.00461,5484.593,3450.8462,3.098045,0.621969,404.3645,0.420083,3.778499,4.856993,2.881778,NaN,23.441662,21.056702,20.78408,21.35085,0.13229695551205606
SDSSJ222216.02-000405.6  ,4.95 ,335.56675,-0.0682222,,,0.001853,3760.8572,3481.351,2.883137,0.614478,421.62555,0.249883,0.766741,1.573511,1.620467,29.330553,24.005657,22.788378,22.007826,21.975899,0.10558237813856593
SDSSJ213008.94+002610.0  ,4.951,322.5372917,0.4361139,19.769804,0.195232,0.018381,3633.191,2608.1733,2.999944,0.671851,369.0907,1.077825,8.225638,12.176331,6.428936,26.8391,22.418629,20.212076,19.78621,20.479652,0.3061348757924491
SDSSJ221251.50-004230.6  ,4.952,333.2145833,-0.708525,19.557423,0.158415,0.103432,3892.4458,1946.8428,3.013104,0.63741,271.91537,1.588726,10.837698,8.520519,7.301498,24.963366,21.997377,19.912657,20.173836,20.34147,0.05030537335929369
SDSSJ211158.01+005302.6  ,4.98 ,317.9917083,0.8840556,,,-0.019855,5627.3657,2922.1829,3.128776,0.70554,404.36664,0.689876,5.384575,4.898399,3.731343,NaN,22.903072,20.672121,20.774864,21.070337,0.12518347711726172
SDSSJ222629.28-010956.5  ,4.99 ,336.622,-1.1656944,,,0.032378,3117.1577,2959.705,3.130665,0.639389,398.53934,0.464942,0.670982,3.371786,2.730001,26.224384,23.331503,22.933224,21.18035,21.409594,0.06179440021739005
SWJ234433.50+165316.48   ,5.0  ,356.1395833,16.8879111,17.604773,0.033085,0.160558,717.87006,439.524,2.226903,0.581648,80.11257,6.58231,66.23382,70.79918,34.519577,24.48592,20.454054,17.9473,17.87493,18.654837,0.07870412722305277
SDSSJ221644.01+001348.1  ,5.01 ,334.1834167,0.2300333,19.410921,0.103128,0.083153,5568.157,3464.1082,2.95784,0.636175,447.39783,1.777591,11.842394,11.755011,9.435423,25.200306,21.87542,19.8164,19.824442,20.063097,0.08175031836984764
SWJ220106.63+030207.71   ,5.06 ,330.277625,3.035475,18.019644,0.037049,0.243688,1335.7126,430.79312,2.55845,0.623654,98.770546,6.349498,35.391,32.875313,27.986168,24.032917,20.49315,18.627768,18.707825,18.88264,0.0381198787901785
SDSSJ231216.43+010051.6  ,5.068,348.0685,1.0143417,19.956501,0.183526,0.018415,2960.0435,2234.542,2.936481,0.640259,346.5531,0.626186,4.941158,4.379261,3.933189,26.837076,23.008242,20.765429,20.896498,21.013138,0.13830096329077074
SWJ220226.77+150952.38   ,5.07 ,330.6115417,15.16455,17.614315,0.035439,-0.002088,2610.6372,437.42648,2.580551,0.700322,98.39287,7.153988,42.015034,36.323696,37.611668,NaN,20.36363,18.441488,18.599525,18.561693,0.04730483192999478
SDSSJ223907.56+003022.6  ,5.09 ,339.7815,0.5062778,,,-0.028438,2881.263,2181.2185,2.955563,0.641933,212.69048,0.632314,5.43414,4.698845,3.61421,NaN,22.997667,20.662172,20.820023,21.104967,0.03972890413014929
SDSSJ223327.64-010704.4  ,5.11 ,338.3651667,-1.1178889,,,-0.064072,2756.6956,2789.1812,2.909757,0.615493,383.28497,0.206068,3.393599,2.547805,1.918416,NaN,24.214973,21.17335,21.484585,21.792643,0.1158748723054675
SDSSJ233455.05-001022.1  ,5.11 ,353.729375,-0.1728056,20.003849,0.16214,-0.006007,3747.7903,2247.4812,3.004018,0.634213,316.0878,0.633626,3.959188,3.269159,4.450708,NaN,22.995417,21.005985,21.21391,20.878927,0.19226951560691646
SDSSJ223850.20-002701.8  ,5.17 ,339.7091667,-0.4505,,,0.002033,4000.502,3025.931,2.899117,0.642111,287.19586,0.622482,9.628135,12.804433,3.403804,29.229824,23.014683,20.041145,19.7316,21.17009,0.09402824594867489
WFSJ224524.2+002414      ,5.17 ,341.3511667,0.4040556,,,-0.01253,4520.298,3577.0876,2.762577,0.61573,392.96136,0.306047,3.808558,3.759291,2.291752,NaN,23.785528,21.048098,21.062235,21.59958,0.45760961182209814
SDSSJ211928.32+102906.6  ,5.18 ,319.868,10.4851667,19.174145,0.166103,0.033069,1725.2261,801.72906,3.228564,0.781255,130.75502,1.145876,12.314066,9.664106,7.517241,26.201462,22.352156,19.773996,20.037096,20.309855,0.048669400173821875
SDSSJ221141.01+001118.9  ,5.23 ,332.920875,0.1885833,,,0.037488,2514.7554,2114.766,3.186529,0.647095,248.7554,0.230906,3.894706,4.671119,2.028281,26.065258,24.091413,21.023813,20.826448,21.73218,0.061521148393426366
SDSSJ211812.73-000350.7  ,5.46 ,319.5530417,-0.0640833,20.183794,0.161718,-0.004638,4551.508,2662.4482,3.003978,0.675418,313.7204,0.325099,3.619794,6.750261,3.034923,NaN,23.719961,21.10329,20.426699,21.29463,0.1342989772614706
SDSSJ222018.50-010147.0  ,5.605,335.0770833,-1.0297472,19.413021,0.090245,0.023378,2997.1685,2582.8108,2.686371,0.584771,370.82968,0.296831,14.53183,16.313854,4.949796,26.578,23.818727,19.5942,19.468609,20.763533,0.2549188316783959
SWJ232514.24+262847.61   ,5.77 ,351.3093333,26.4798917,17.960201,0.041644,-0.029797,2274.8047,533.1733,3.064857,0.757051,101.643814,0.629567,23.462996,30.885925,13.588498,NaN,23.002396,19.074041,18.775599,19.667072,0.09898975883387132
SDSSJ214755.41+010755.3  ,5.81 ,326.980875,1.1320278,,,-0.041793,2724.9048,2090.3215,3.197481,0.694308,252.99767,0.048028,3.536913,1.876212,1.783532,NaN,25.796272,21.128439,21.816795,21.871798,0.1169183995780383
PSOJ357.8289+06.4019     ,5.81 ,357.829,6.4019222,,,-0.068799,2331.8057,719.5067,3.269002,0.677545,145.0871,-0.00332,1.86513,4.833308,1.680365,NaN,NaN,21.823227,20.789389,21.936491,0.09081991374077907
SDSSJ211951.89-004020.1  ,5.87 ,319.9662083,-0.67225,,,0.023127,4979.642,3505.2607,3.142049,0.721094,458.453,0.073251,3.94966,0.389112,1.593465,26.5897,25.33796,21.0086,23.524813,21.994144,0.0827299630850526
SDSSJ230735.35+003149.4  ,5.87 ,346.8972917,0.5303889,-999999500,-999999500,-0.002792,4245.8467,3401.97,3.040726,0.634103,471.6928,0.037646,8.939277,12.646983,1.904977,NaN,26.060692,20.121744,19.745033,21.800276,0.12744602692059623
IMSJ220417.92+011144.8   ,5.944,331.0746667,1.1957778,,,0.016498,1665.8009,1321.843,3.177607,0.683685,282.32596,0.021038,0.667742,-3.071608,0.799245,26.956427,26.692474,22.938478,NaN,22.7433,0.3884666365476597
SDSSJ222843.54+011032.2  ,5.95 ,337.1814167,1.1756111,-999999500,-999999500,-0.040334,3604.2842,3743.9863,3.176247,0.688502,413.82935,0.033585,0.906871,-1.574313,1.015383,NaN,26.184649,22.606136,NaN,22.483425,0.40518652058229476
SDSSJ235651.58+002333.3  ,6.0  ,359.2149167,0.3925833,,,0.021713,4299.3687,3583.483,3.12952,0.698538,437.48727,0.036663,1.846945,1.651812,2.66855,26.658201,26.08942,21.833866,21.9551,21.43431,0.22193159917922906
PSOJ333.9859+26.1081     ,6.03 ,333.9859583,26.1081694,19.523352,0.142315,-0.058949,1535.0142,406.6156,3.764769,0.864793,46.080074,0.076424,5.580881,8.237614,4.839478,NaN,25.291931,20.633244,20.210497,20.788004,0.04650141535645799
SDSSJ231038.88+185519.7  ,6.04 ,347.662,18.9221389,17.94161,0.048748,0.008557,4204.371,689.87634,2.706959,0.706481,149.09445,0.328988,30.752424,34.071342,20.288443,27.669195,23.707048,18.780302,18.669027,19.231878,0.29126855373346583
HSCJ2216-0016            ,6.1  ,334.1852917,-0.2805833,,,0.029807,3764.8503,3242.5955,3.152494,0.622528,487.67004,-0.010502,3.666851,11.019128,0.682068,26.314186,NaN,21.089268,19.894632,22.915432,0.10574680479826173
SDSSJ231546.57-002358.1  ,6.117,348.9440417,-0.3994722,20.453417,0.205021,-0.004911,3937.1274,2658.643,2.835632,0.636586,276.23816,-0.01025,8.546234,13.484751,4.890173,NaN,NaN,20.170563,19.675392,20.77669,0.31250506384401716
CFHQSJ222901+145709      ,6.15 ,337.256875,14.9525,,,0.080206,1557.3973,676.7352,3.495698,0.780899,69.916435,0.096045,3.065538,2.271322,2.265121,25.239483,25.043814,21.283733,21.609303,21.61227,0.5551280933384557
HSCJ2232+0012            ,6.18 ,338.050125,0.2106667,,,0.020931,2687.0361,2160.141,3.171979,0.677147,340.11224,-0.001322,-1.440306,-3.706679,0.372931,26.698048,NaN,NaN,NaN,23.570929,0.14248791868760227
PSOJ338.2298+29.5089     ,6.658,338.2297917,29.5089,19.430452,0.142635,0.057313,1651.2389,482.67886,3.737308,0.886137,74.67867,0.046107,8.231243,5.73146,3.082459,25.604364,25.840584,20.211336,20.604338,21.277756,0.3033404632045593
PSO_J316.5156+04.1173    ,L    ,316.5156,4.1173,17.01,0.04,-0.007042,2521.0808,891.7929,1.77378,0.55024,111.58894,0.43053,101.593956,81.24887,14.991045,NaN,23.414991,17.48283,17.725456,19.560421,0.4023071834453161
PSO_J334.8034+11.2278    ,L    ,334.8034,11.2278,16.58,0.02,0.020755,1951.7834,457.84628,1.284638,0.436888,59.604942,0.446131,190.7962,152.36865,18.690496,26.707207,23.376343,16.798576,17.04276,19.320948,0.6233415634974068
PSO_J344.8146+20.1917    ,L    ,344.8146,20.1917,16.76,0.03,-0.007374,1798.592,612.7201,1.513247,0.520836,85.03079,0.372942,160.42793,124.35499,15.870485,NaN,23.570898,16.9868,17.263342,19.498524,0.6279377954850524
PSO_J353.6355+13.2209    ,L    ,353.6355,13.2209,16.6,0.01,-0.001613,2455.5295,769.1064,1.100305,0.386703,127.166275,0.448759,254.6895,223.11502,19.718596,NaN,23.369968,16.484972,16.628677,19.26281,0.5770927816483421
PSO_J337.4314+16.4215    ,M    ,337.4314,16.4215,17.02,0.03,-0.006225,1843.8439,734.3524,2.464314,0.672744,56.175312,0.299816,48.591194,37.53595,18.643267,NaN,23.807865,18.283606,18.56388,19.323694,1.340679981959465
J212414.00+010002.6      ,T    ,321.0583333,1.000722222,16.031,0.074,-0.030576,3340.2024,2025.6007,2.381608,0.506671,142.42165,-0.010225,7.27648,45.69447,15.721032,NaN,NaN,20.345196,18.350342,19.508797,1.153942332943774
J213927.09+022023.7      ,T    ,324.862875,2.339916667,15.264,0.049,0.027484,1066.6947,530.3481,0.594004,0.195814,61.822426,0.089965,581.2091,657.93036,61.657852,26.402319,25.114822,15.589169,15.45455,18.025028,2.2414654134756558
J215751.38+265931.4      ,T    ,329.4640833,26.99205556,17.31,0.03,-0.026197,1712.2806,152.389,3.219003,0.611789,46.77394,0.174638,14.9266,76.14647,4.942565,NaN,24.394655,19.565098,17.795876,20.76512,0.5643176018236997
J221354.69+091139.4      ,T    ,333.477875,9.194277778,17.13,0.1,0.004136,1858.9531,728.91345,3.043375,0.576282,157.93605,-0.000796,17.338087,61.05226,6.489865,28.458483,NaN,19.402496,18.035746,20.46941,0.8239526816096241
J223937.55+161716.2      ,T    ,339.9064583,16.28783333,16.18,0.07,0.080585,1081.1663,385.2312,1.788601,0.434406,14.087511,0.292751,112.48101,183.82254,2.488422,25.23437,23.833754,17.372301,16.839003,21.51019,3.043981014519594
J230600.99+130225.2      ,T    ,346.504125,13.04033333,17.57,0.02,-0.066574,1826.5077,664.2982,3.223458,0.610159,128.31728,0.033165,8.030009,41.416195,2.545933,NaN,26.198301,20.23821,18.457075,21.485382,1.2710871190363173
J232035.36+144830.2      ,T    ,350.1473333,14.80838889,16.79,0.02,0.027938,2364.9229,549.8917,3.293727,0.602046,139.2371,0.0913,9.469163,53.58474,6.490015,26.384502,25.098827,20.059221,18.177397,20.469385,3.439983964857538
J232123.83+135453.5      ,T    ,350.3492917,13.91486111,16.72,0.03,0.032267,1927.2773,477.2378,3.347041,0.546554,61.880363,0.02845,14.810318,89.340614,5.489192,26.228088,26.364813,19.57359,17.622377,20.65123,4.09074142233552
J232802.12+134545.2      ,T    ,352.0088333,13.76255556,17.75,0.02,0.320734,830.326,305.38364,3.25467,0.672349,53.93674,0.649064,0.936344,6.812143,1.286264,23.734636,22.96928,22.571411,20.41679,22.226675,2.113208927329371
PSO_J334.1193+19.8800    ,T    ,334.1193,19.88,16.59,0.06,-0.016955,441.79398,112.48456,2.602912,0.611718,12.719805,-0.029825,44.96154,73.89188,11.032467,NaN,NaN,18.367897,17.828508,19.893318,0.8391748396396007
PSO_J359.8867-01.8651    ,T    ,359.8867,-1.8651,17.05,0.03,-0.009868,2782.7974,2579.7385,1.823828,0.491036,294.42633,0.149901,65.20998,66.26276,12.116611,NaN,24.56049,17.964214,17.946827,19.791548,0.6708320438383377

