t1_name,t1_redshift,t1_radeg,t1_decdeg,t1_japermag3,t1_japermag3err,ls_id,dec,ra,elat,elon,glat,glon,mjd_max,mjd_min,ref_id,brickid,blob_nea_g,blob_nea_r,blob_nea_z,bx,by,dchisq_1,dchisq_2,dchisq_3,dchisq_4,dchisq_5,dec_ivar,dered_flux_g,dered_flux_r,dered_flux_w1,dered_flux_w2,dered_flux_w3,dered_flux_w4,dered_flux_z,dered_mag_g,dered_mag_r,dered_mag_w1,dered_mag_w2,dered_mag_w3,dered_mag_w4,dered_mag_z,ebv,fiberflux_g,fiberflux_r,fiberflux_z,fibertotflux_g,fibertotflux_r,fibertotflux_z,flux_g,flux_ivar_g,flux_ivar_r,flux_ivar_w1,flux_ivar_w2,flux_ivar_w3,flux_ivar_w4,flux_ivar_z,flux_r,flux_w1,flux_w2,flux_w3,flux_w4,flux_z,fracflux_g,fracflux_r,fracflux_w1,fracflux_w2,fracflux_w3,fracflux_w4,fracflux_z,fracin_g,fracin_r,fracin_z,fracmasked_g,fracmasked_r,fracmasked_z,gaia_a_g_val,gaia_astrometric_excess_noise,gaia_astrometric_excess_noise_sig,gaia_astrometric_sigma5d_max,gaia_astrometric_weight_al,gaia_e_bp_min_rp_val,gaia_phot_bp_mean_flux_over_error,gaia_phot_bp_mean_mag,gaia_phot_bp_rp_excess_factor,gaia_phot_g_mean_flux_over_error,gaia_phot_g_mean_mag,gaia_phot_rp_mean_flux_over_error,gaia_phot_rp_mean_mag,galdepth_g,galdepth_r,galdepth_z,g_r,htm9,mag_g,mag_r,mag_w1,mag_w2,mag_w3,mag_w4,mag_z,mw_transmission_g,mw_transmission_r,mw_transmission_w1,mw_transmission_w2,mw_transmission_w3,mw_transmission_w4,mw_transmission_z,nea_g,nea_r,nea_z,nest4096,objid,parallax_ivar,parallax,pmdec_ivar,pmdec,pmra_ivar,pmra,psfdepth_g,psfdepth_r,psfdepth_w1,psfdepth_w2,psfdepth_w3,psfdepth_w4,psfdepth_z,psfsize_g,psfsize_r,psfsize_z,ra_ivar,random_id,rchisq_g,rchisq_r,rchisq_w1,rchisq_w2,rchisq_w3,rchisq_w4,rchisq_z,ref_epoch,ring256,r_z,sersic_ivar,sersic,shape_e1_ivar,shape_e1,shape_e2_ivar,shape_e2,shape_r_ivar,shape_r,snr_g,snr_r,snr_w1,snr_w2,snr_w3,snr_w4,snr_z,w1_w2,w2_w3,w3_w4,wise_x,wise_y,z_w1,allmask_g,allmask_r,allmask_z,anymask_g,anymask_r,anymask_z,brick_primary,fitbits,gaia_astrometric_n_good_obs_al,gaia_astrometric_n_obs_al,gaia_astrometric_params_solved,gaia_duplicated_source,gaia_phot_bp_n_obs,gaia_phot_g_n_obs,gaia_phot_rp_n_obs,gaia_phot_variable_flag,maskbits,nobs_g,nobs_r,nobs_w1,nobs_w2,nobs_w3,nobs_w4,nobs_z,release,wisemask_w1,wisemask_w2,brickname,ref_cat,type,wise_coadd_id,dist_arcsec
PSOJ357.8289+06.4019     ,5.81 ,357.829,6.4019222,,,9906623960778527,6.401932965359312,357.8290229586567,6.734917806757554,0.5662330370806097,-53.44991880771199,97.28952928385988,58012.21533333073,56884.38735501259,0,369179,5.394616,5.735505,3.988172,2265.204,452.02817,398.36667,398.3235,0,0,0,1.4156289e+10,-0.086364,-0.00387,1.889569,4.872103,-35.204704,-355.46823,1.83068,NaN,NaN,21.809093,20.780708,NaN,NaN,21.84347,0.076814,0,0,1.308716,0,0,1.308716,-0.068799,2331.8057,719.5067,3.269002,0.677545,0.000905,1.3e-05,145.0871,-0.00332,1.86513,4.833308,-35.14473,-355.23944,1.680365,0,0,0.878139,0.212175,0.103217,0.382484,0,0.983042,0.977045,0.979655,0.021524,0.028872,0.026012,0,0,0,0,0,0,0,0,0,0,0,0,0,1502.9733,469.4313,80.208824,NaN,3147576,NaN,NaN,21.823227,20.789389,NaN,NaN,21.936491,0.796614,0.857983,0.987067,0.992037,0.998296,0.999356,0.917891,5.393277,5.732927,3.986331,79880071,1823,0,0,0,0,0,0,2306.1433,723.0251,4.150156,0.729258,0.000781,1.1e-05,148.46597,1.537094,1.583969,1.324275,1.439459e+10,23.224998,1.086197,1.083428,0.62814,0.901829,0.818687,0.128153,1.00051,0,349690,NaN,0,0,0,0,0,0,0,0,-3.32221,-0.089059,3.372227,3.978446,-1.056978,-1.275801,20.24035,1.033838,NaN,NaN,216.48094,43.585667,0.113264,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,195,185,15,16,4,9010,0,0,3578p065,"",PSF,3584p060,0.09081991374077907
SDSSJ211951.89-004020.1  ,5.87 ,319.9662083,-0.67225,,,9906621217973106,-0.6722728520231652,319.9662058727978,14.186764677896567,322.1571792391801,-32.83655665894215,51.29022186153688,58390.14824415075,56536.143540132594,0,327327,4.175491,2.954347,2.546819,546.3736,2867.4956,1187.312,1187.24,1187.2347,1187.2537,0,5.2552114e+10,0.026613,0.080517,3.981533,0.391038,52.888527,-229.72194,1.680026,26.43727,25.235281,20.999874,23.519453,18.191597,NaN,21.93671,0.047427,0.017964,0.056897,1.237706,0.017964,0.056897,1.237706,0.023127,4979.642,3505.2607,3.142049,0.721094,0.000783,1e-05,458.453,0.073251,3.94966,0.389112,52.83288,-229.63063,1.593465,4e-05,2.6e-05,0.731917,4.958836,0.747892,4.267097,1e-06,0.993191,0.993565,0.992121,0.018209,0.015265,0.016705,0,0,0,0,0,0,0,0,0,0,0,0,0,2944.0312,1815.0045,226.29025,1.251741,3031601,26.5897,25.33796,21.0086,23.524813,18.19274,NaN,21.994144,0.869017,0.909763,0.991995,0.995076,0.998948,0.999603,0.948476,4.17508,2.954168,2.545787,78180307,9074,0,0,0,0,0,0,4918.003,3512.862,3.897204,0.763415,0.000779,1e-05,473.94238,1.364898,1.145161,1.064413,4.694258e+10,14.534642,1.092895,1.110108,0.753879,0.835267,0.37876,0.082701,0.923679,0,398734,3.343815,0,0,0,0,0,0,0,0,1.631996,4.336868,7.001099,0.330424,1.478001,-0.734412,34.118492,-2.516212,5.332073,NaN,52.423607,143.34691,0.985544,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,176,173,12,12,10,9010,0,0,3198m007,"",PSF,3206p000,0.0827299630850526
SDSSJ230735.35+003149.4  ,5.87 ,346.8972917,0.5303889,-999999500,-999999500,9906621696906249,0.5303776425687292,346.8973252655376,5.66223196978749,348.15289293809553,-52.742080293730375,76.62214677563819,58380.19601484074,56540.12191390259,0,334635,4.308625,2.76508,2.943509,1492.7537,2216.9033,1715.382,1715.3369,1715.3226,1715.3408,0,6.53022e+10,-0.003276,0.041923,9.02139,12.718202,103.02539,-1014.6124,2.023139,NaN,25.94388,20.111816,19.738935,17.46764,NaN,21.734936,0.053955,0,0.029318,1.483528,0,0.029318,1.483528,-0.002792,4245.8467,3401.97,3.040726,0.634103,0.000603,9e-06,471.6928,0.037646,8.939277,12.646983,102.90208,-1014.15375,1.904977,0.372208,0.029199,0.317041,0.12662,0.389006,0.925509,0.002188,0.996189,0.997254,0.995541,0.011572,0.008926,0.014289,0,0,0,0,0,0,0,0,0,0,0,0,0,2498.0693,1716.5643,248.198,NaN,3155135,NaN,26.060692,20.121744,19.745033,17.468939,NaN,21.800276,0.852384,0.897997,0.990898,0.9944,0.998803,0.999548,0.941595,4.308314,2.764971,2.943292,77167168,5129,0,0,0,0,0,0,4212.903,3384.0068,3.88584,0.681737,0.000661,9e-06,487.47272,1.38085,1.109225,1.145118,6.4444883e+10,76.36368,1.056304,0.997807,0.443086,0.255927,0.606218,0.06467,1.046659,0,389594,4.260416,0,0,0,0,0,0,0,0,-0.181948,2.195778,15.588022,10.07087,2.526112,-2.973695,41.373234,0.376711,2.276094,NaN,142.5677,210.88937,1.678532,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,192,181,11,11,10,9010,0,0,3468p005,"",PSF,3463p000,0.12744602692059623
IMSJ220417.92+011144.8   ,5.944,331.0746667,1.1957778,,,9906621975890490,1.195701296687062,331.0747428168374,12.210024623443978,333.54877116041115,-40.8410706100246,61.2184538036983,58052.04114407073,56540.0695813026,0,338892,6.528063,3.428968,2.426926,2489.9067,1053.417,184.96147,184.79132,0,0,0,7.7818573e+09,0.018992,0.023131,0.673146,-3.08685,39.392002,1588.6359,0.84279,26.803562,26.589502,22.929728,NaN,18.51148,14.497439,22.685701,0.047562,0.012829,0.01636,0.621516,0.018939,0.03125,0.649773,0.016498,1665.8009,1321.843,3.177607,0.683685,0.00069,9e-06,282.32596,0.021038,0.667742,-3.071608,39.350437,1588.0027,0.799245,4.127477,4.087132,11.398759,1.534222,1.418153,0.870292,0.05055,0.800461,0.833486,0.999988,0.026802,0.015064,0.018304,0,0,0,0,0,0,0,0,0,0,0,0,0,1169.9778,744.8522,136.30968,0.263952,3185132,26.956427,26.692474,22.938478,NaN,18.512627,14.497872,22.7433,0.868669,0.909518,0.991972,0.995062,0.998945,0.999601,0.948333,6.527771,3.429542,2.426774,78063973,2618,0,0,0,0,0,0,1684.6361,1346.4664,4.038411,0.737705,0.000695,9e-06,287.5377,1.690624,1.220766,1.035216,7.164744e+09,18.958464,0.914048,1.00579,1.251303,0.374356,0.602863,0.095001,0.987434,0,385453,3.949175,0,0,0,0,0,0,0,0,0.673351,0.764892,1.190306,-2.539767,1.033378,4.822593,13.429369,NaN,NaN,4.014754,237.25917,100.27235,-0.195179,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,179,173,11,11,5,9010,0,0,3311p012,"",PSF,3312p015,0.3884666365476597
SDSSJ222843.54+011032.2  ,5.95 ,337.1814167,1.1756111,-999999500,-999999500,9906621977467342,1.1755262058427995,337.1813427865925,9.965449542267745,339.3350250199971,-45.51516676514401,66.61110173902766,58408.99941235074,56540.10151110259,0,338916,4.869307,2.842095,2.740783,1025.4863,776.2032,403.91376,406.25995,407.54596,408.34323,0,1.6837439e+10,-0.049243,0.038418,0.917292,-1.585399,-25.482733,150.04095,1.094688,NaN,26.038675,22.59373,NaN,NaN,17.059475,22.401775,0.067424,0,0.026108,0.789326,0.000525,0.027311,0.791147,-0.040334,3604.2842,3743.9863,3.176247,0.688502,0.000745,1.1e-05,413.82935,0.033585,0.906871,-1.574313,-25.444624,149.95619,1.015383,0.268296,0.277191,12.851058,6.831742,1.243434,5.948181,0.0162,0.996417,0.995618,0.995766,0.018211,0.012293,0.021164,0,0,0,0,0,0,0,0,0,0,0,0,0,2209.9788,1914.1176,209.49521,NaN,3182610,NaN,26.184649,22.606136,NaN,NaN,17.06009,22.483425,0.819067,0.8742,0.988639,0.993007,0.998505,0.999435,0.927555,4.865351,2.833137,2.740048,78652834,6606,0,0,0,0,0,0,3506.8372,3724.216,3.954987,0.714485,0.00067,9e-06,420.8535,1.474218,1.120814,1.102406,1.6474376e+10,11.761715,1.15207,1.045855,1.135208,0.692543,0.484723,0.09966,0.975868,0,385471,3.701223,0,0,0,0,0,0,0,0,-2.421462,2.054981,1.616228,-1.306302,-0.694713,0.489878,20.655731,NaN,NaN,NaN,97.773544,73.85039,-0.122711,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,192,181,13,13,8,9010,0,0,3371p012,"",PSF,3373p015,0.40518652058229476
SDSSJ235651.58+002333.3  ,6.0  ,359.2149167,0.3925833,,,9906621700121501,0.3925331922969332,359.2148807874199,0.6724400108583789,359.43580510090385,-59.510970535904235,95.2262406038788,58392.23167587074,56546.27125606259,0,334684,4.455271,3.098368,2.571822,564.5226,322.86176,3127.4302,3127.2961,3127.4941,3127.5303,0,1.38612e+11,0.024287,0.039537,1.858829,1.658331,56.630516,1154.9562,2.783609,26.536562,26.007483,21.826902,21.95082,18.117374,14.843586,21.38848,0.037847,0.016878,0.0285,2.074345,0.016884,0.028507,2.074361,0.021713,4299.3687,3583.483,3.12952,0.698538,0.000671,1e-05,437.48727,0.036663,1.846945,1.651812,56.582962,1154.5898,2.66855,0.066434,0.011644,0.378264,0.439769,1.442061,1.677699,0.000444,0.99123,0.99453,0.993364,0.02538,0.033188,0.019711,0,0,0,0,0,0,0,0,0,0,0,0,0,2531.2751,1795.9187,220.5171,0.568781,3145770,26.658201,26.08942,21.833866,21.9551,18.118286,14.84393,21.43431,0.894014,0.927309,0.993607,0.996069,0.99916,0.999683,0.958665,4.454181,3.297262,2.571631,76898177,9117,0,0,0,0,0,0,4264.0977,3380.0762,3.684343,0.715648,0.000738,1e-05,464.2792,1.407146,1.214505,1.070355,1.3325967e+11,68.66073,0.990061,0.928386,0.998839,0.684075,0.612249,0.07382,1.239385,0,390654,4.655109,0,0,0,0,0,0,0,0,1.42371,2.194746,3.267328,1.380561,1.465563,3.612547,55.815907,-0.121233,3.836813,3.274356,53.884396,30.425226,-0.399555,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10,11,187,191,12,13,9,9010,0,0,3591p005,"",PSF,3584p000,0.22193159917922906
PSOJ333.9859+26.1081     ,6.03 ,333.9859583,26.1081694,19.523352,0.142315,9906630993250835,26.10816024058977,333.98596844293417,34.08443542394953,347.00109011815476,-24.930800510741918,84.50790207079856,58408.03744332074,56878.215985352595,0,476486,4.183287,4.675712,7.54136,2315.3633,3285.7559,1063.3077,1059.8711,1055.6289,1059.6743,0,1.6899004e+10,-0.082062,0.095499,5.687578,8.333979,-48.001316,-293.04324,5.48187,NaN,25.05,20.612682,20.197868,NaN,NaN,20.652678,0.111747,0,0.059479,3.766469,0,0.059479,3.766469,-0.058949,1535.0142,406.6156,3.764769,0.864793,0.001271,1.6e-05,46.080074,0.076424,5.580881,8.237614,-47.8824,-292.76892,4.839478,0.00994,0.051355,0.845283,0.521823,1.249104,1.146057,0.002162,0.997811,0.995358,0.994729,0.007696,0.015065,0.021044,0,0,0,0,0,0,0,0,0,0,0,0,0,921.97974,246.56952,32.59882,NaN,3383530,NaN,25.291931,20.633244,20.210497,NaN,NaN,20.788004,0.718353,0.800252,0.98124,0.988437,0.997523,0.999064,0.882815,4.183177,4.67541,7.539907,54717503,2579,0,0,0,0,0,0,1513.7847,410.86203,5.417731,1.018437,0.001111,1.4e-05,46.382763,1.361233,1.439244,1.830886,1.8665128e+10,90.429535,1.141401,1.116361,0.583195,0.659713,0.594174,0.080752,0.98929,0,220598,4.503927,0,0,0,0,0,0,0,0,-2.309586,1.541059,10.82859,7.660507,-1.707111,-1.154573,32.85149,0.422747,NaN,NaN,222.36273,314.1266,0.15476,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,222,225,16,16,3,9010,0,0,3340p260,"",PSF,3333p257,0.04650141535645799
SDSSJ231038.88+185519.7  ,6.04 ,347.662,18.9221389,17.94161,0.048748,9906628554720823,18.92217619599409,347.6620759007134,22.20533705919689,356.5039101560334,-37.87318180675331,92.25528060781868,58434.09910833074,56880.22497689259,0,439277,6.394185,5.984464,7.443911,2646.9243,730.321,50439.26,50437.543,50436.754,50437.88,0,9.1501245e+11,0.01396,0.457484,31.62637,34.662766,244.69965,-1982.4026,24.397526,27.13775,23.34906,18.749876,18.650341,16.528418,NaN,19.031635,0.165353,0.006662,0.256128,15.795199,0.006704,0.256248,15.795539,0.008557,4204.371,689.87634,2.706959,0.706481,0.000799,1e-05,149.09445,0.328988,30.752424,34.071342,243.80316,-1979.6571,20.288443,0.899641,0.068044,272.06927,193.40633,117.89564,18.129463,0.005722,0.892502,0.976542,0.998835,0.000543,0.000922,0.065987,0,0,0,0,0,0,0,0,0,0,0,0,0,2796.7043,471.79572,125.01657,3.962147,3204399,27.669195,23.707048,18.780302,18.669027,16.532402,NaN,19.231878,0.612946,0.719125,0.972367,0.982938,0.996336,0.998615,0.831578,6.474467,5.746089,7.429358,82396966,1591,0,0,0,0,0,0,4114.1226,709.13025,5.316211,0.937475,0.000797,1e-05,174.68312,1.711316,1.617131,1.822772,9.3052266e+11,66.52944,1.095275,1.053679,1.324415,1.120553,0.835823,0.06352,1.163243,0,265693,4.47517,0,0,0,0,0,0,0,0,0.554846,8.641041,50.59647,28.637787,6.893264,-6.314294,247.73048,0.111275,2.136625,NaN,251.99582,70.2899,0.451576,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2048,5,4,231,225,11,11,8,9010,0,0,3477p190,"",PSF,3473p181,0.29126855373346583
HSCJ2216-0016            ,6.1  ,334.1852917,-0.2805833,,,9906621410449142,-0.2805810899706567,334.18532099120733,9.713506769660757,335.96399275256806,-44.19074669365985,62.29893273028288,58378.21349011075,56540.10003559259,0,330264,4.668433,3.270791,2.336492,970.67145,1379.2997,229.17126,229.1361,0,0,0,1.0434658e+10,0.037084,-0.012167,3.712993,11.104077,13.69494,-920.00507,0.740578,26.077028,NaN,21.07569,19.886293,19.6586,NaN,22.826073,0.073789,0.023203,0,0.530943,0.023433,0.000319,0.531512,0.029807,3764.8503,3242.5955,3.152494,0.622528,0.000737,1e-05,487.67004,-0.010502,3.666851,11.019128,13.672527,-919.4362,0.682068,0.380975,0.69545,0.875741,0.636681,5.679233,1.173808,0.011274,0.993319,0.993211,0.992598,0.018853,0.015112,0.017648,0,0,0,0,0,0,0,0,0,0,0,0,0,2323.4104,1741.6636,227.75293,NaN,3039674,26.314186,NaN,21.089268,19.894632,19.660378,NaN,22.915432,0.803779,0.863174,0.987573,0.99235,0.998363,0.999382,0.920993,4.667695,3.270534,2.336335,77959534,5878,0,0,0,0,0,0,3752.1448,3224.219,4.015291,0.684276,0.000673,9e-06,495.3176,1.436803,1.201282,1.01588,1.0014564e+10,10.920754,0.929492,1.19489,0.644479,1.01258,0.593892,0.046842,1.005646,0,395702,NaN,0,0,0,0,0,0,0,0,1.828939,-0.598016,6.51059,8.694138,0.371078,-2.961147,15.062276,1.194635,0.234255,NaN,92.59467,131.20218,1.826164,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,9,190,174,12,13,8,9010,0,0,3341m002,"",PSF,3342p000,0.10574680479826173
SDSSJ231546.57-002358.1  ,6.117,348.9440417,-0.3994722,20.453417,0.205021,9906621319945366,-0.3994193318964618,348.94411055232547,4.007243329831776,349.67981620510915,-54.75950869897087,78.30014186117508,58392.21760029074,56537.2444171426,0,328883,4.531222,3.080815,2.599622,849.9105,3181.522,6587.3774,6587.7686,6587.8667,6587.8716,0,2.8657477e+11,-0.005489,-0.011048,8.60083,13.53759,-9.809714,-1107.5525,5.099482,NaN,NaN,20.163649,19.671146,NaN,NaN,20.731184,0.037576,0,0,3.801111,0.000247,0.000211,3.801633,-0.004911,3937.1274,2658.643,2.835632,0.636586,0.000645,9e-06,276.23816,-0.01025,8.546234,13.484751,-9.801536,-1107.2037,4.890173,3.013416,0.71907,0.307309,0.189787,8.203084,1.350248,0.004294,0.994426,0.995236,0.99287,0.006614,0.005132,0.010489,0,0,0,0,0,0,0,0,0,0,0,0,0,2367.3567,1391.846,145.0506,NaN,3029007,NaN,NaN,20.170563,19.675392,NaN,NaN,20.77669,0.894731,0.92781,0.993652,0.996097,0.999166,0.999685,0.958955,4.53104,3.080733,2.598871,76807431,7318,0,0,0,0,0,0,3894.913,2628.6133,3.697722,0.698967,0.000652,9e-06,301.19193,1.417593,1.167937,1.075929,2.6694266e+11,26.12267,1.052655,1.077216,0.458368,0.510943,0.648183,0.102828,1.150373,0,395744,NaN,0,0,0,0,0,0,0,0,-0.308179,-0.528533,14.391291,10.758986,-0.248856,-3.25661,81.276695,0.495171,NaN,NaN,81.45317,303.60233,0.606127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,7,168,170,11,11,7,9010,0,0,3488m005,"",PSF,3494p000,0.31250506384401716
CFHQSJ222901+145709      ,6.15 ,337.256875,14.9525,,,9906627107094928,14.952350005860321,337.25691203226245,22.66226541203634,344.9215998094488,-35.554307485582804,79.19583980568032,58404.04296696073,56880.350063262595,0,417188,5.689025,4.955318,6.847677,3309.9248,1145.154,368.33667,374.4364,374.07297,376.08224,0,6.1402947e+09,0.095143,0.107755,3.095657,2.285002,-0.332949,448.9467,2.415671,25.05406,24.91891,21.273117,21.602783,NaN,15.869514,21.542406,0.057693,0.055148,0.066039,1.557462,0.055156,0.066051,1.557478,0.080206,1557.3973,676.7352,3.495698,0.780899,0.001262,1.7e-05,69.916435,0.096045,3.065538,2.271322,-0.332523,448.72964,2.265121,0.033565,0.038797,2.285996,2.19585,52.198284,1.521767,0.005495,1,1,1,0.015821,0.015455,0.023558,0,0,0,0,0,0,0,0,0,0,0,0,0,1162.3809,485.15195,54.352283,0.195669,3195995,25.239483,25.043814,21.283733,21.609303,NaN,15.870038,21.61227,0.843006,0.891329,0.99027,0.994014,0.99872,0.999517,0.937678,5.68854,4.954971,6.846373,79628379,400,0,0,0,0,0,0,1870.3483,840.09644,4.753603,0.854527,0.001255,1.6e-05,82.753265,1.450097,1.326396,1.609634,5.9741363e+09,51.36834,1.068919,0.871144,1.050377,0.430594,0.700202,0.10205,1.014482,0,292287,3.431543,0,1,0,0,0,0,277.99326,0.245601,3.165238,2.498525,5.731571,2.007133,-0.011811,1.851767,18.94005,-0.325569,NaN,NaN,92.9952,109.57975,0.328537,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,201,200,18,19,4,9010,0,0,3373p150,"",REX,3365p151,0.5551280933384557
HSCJ2232+0012            ,6.18 ,338.050125,0.2106667,,,9906621600237707,0.2107059497518924,338.05013010215055,8.746341114303211,339.78750124344674,-46.806668753832014,66.4197447349671,58379.20847265074,56540.10151110259,0,333160,5.010791,2.918123,2.9844,2828.2405,1259.5841,48.67486,48.53314,0,0,0,1.8171956e+09,0.025855,-0.001524,-1.457836,-3.73432,-101.06209,-7346.0957,0.403838,26.46862,NaN,NaN,NaN,NaN,NaN,23.484482,0.071384,0.016278,0,0.290031,0.016483,0.000282,0.29053,0.020931,2687.0361,2160.141,3.171979,0.677147,0.000653,9e-06,340.11224,-0.001322,-1.440306,-3.706679,-100.902084,-7341.7017,0.372931,0.558971,4.562268,4.538419,2.867462,1.178652,51.879383,0.032005,0.871123,0.996519,0.853412,0.042429,0.029102,0.039832,0,0,0,0,0,0,0,0,0,0,0,0,0,1675.8292,1113.7004,174.62119,NaN,3153925,26.698048,NaN,NaN,NaN,NaN,NaN,23.570929,0.809522,0.867324,0.987975,0.992598,0.998417,0.999402,0.923468,5.006426,2.917621,2.983523,77245976,2187,0,0,0,0,0,0,2643.7095,2138.4104,3.966006,0.727549,0.000654,9e-06,338.79276,1.489984,1.141793,1.156045,1.6924594e+09,28.244928,1.072827,1.025821,0.418469,0.517872,0.401092,0.085529,0.924218,0,391617,NaN,0,0,0,0,0,0,0,0,1.084969,-0.061446,-2.565193,-3.050187,-2.579064,-21.696684,6.877645,NaN,NaN,NaN,57.451977,120.373726,NaN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,6,182,178,11,11,6,9010,0,0,3381p002,"",PSF,3373p000,0.14248791868760227
PSOJ338.2298+29.5089     ,6.658,338.2297917,29.5089,19.430452,0.142635,9906632164245820,29.50897855465597,338.2298267249939,35.47210662664317,352.9320329832331,-24.376000060636045,90.04699541260634,58378.08915484074,56882.24662328259,0,494354,5.005403,5.00692,3.266198,3354.5938,1923.7388,712.2429,711.55347,710.5681,711.9169,0,2.2448521e+10,0.076223,0.05587,8.36671,5.789206,30.655886,77.35579,3.432066,25.294786,25.632048,20.193613,20.593452,18.783716,17.778769,21.16111,0.096322,0.044577,0.035861,2.397454,0.044577,0.035861,2.397454,0.057313,1651.2389,482.67886,3.737308,0.886137,0.00111,1.5e-05,74.67867,0.046107,8.231243,5.73146,30.590412,77.293365,3.082459,0,0,0.17423,0.234092,0.294679,3528.3545,0,0.988887,0.984897,0.987662,0.016769,0.018585,0.014476,0,0,0,0,0,0,0,0,0,0,0,0,0,1038.2277,307.95926,41.13003,-0.236219,3383562,25.604364,25.840584,20.211336,20.604338,18.786037,17.779644,21.277756,0.751915,0.825249,0.983809,0.990025,0.997864,0.999193,0.898135,5.004721,5.00629,3.274956,54960238,316,0,0,0,0,0,0,1603.3478,482.1631,5.248936,0.99659,0.001203,1.5e-05,75.8127,1.501122,1.488258,1.207059,2.2988986e+10,86.326744,0.987425,0.954779,0.811901,0.731029,0.595438,0.113256,1.070558,0,200130,4.562828,0,0,0,0,0,0,0,0,2.328943,1.012967,15.912736,5.3953,1.01917,0.29579,26.637632,-0.393002,1.8183,1.006393,320.8615,183.43687,1.06642,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,215,216,14,15,3,9010,0,0,3383p295,"",PSF,3377p287,0.3033404632045593
PSO_J316.5156+04.1173    ,L    ,316.5156,4.1173,17.01,0.04,9906623009654902,4.1171888182658005,316.5156113043884,19.809802598602936,320.28292414918855,-27.33722988555774,53.76693101238529,57957.16666364074,56885.14641285259,0,354666,5.331723,5.858797,5.11058,2471.894,3409.751,25239.326,25239.203,25239.236,25239.348,0,6.68875e+11,-0.009868,0.540398,103.57553,82.21848,64.07107,1776.1191,17.023394,NaN,23.168215,17.461857,17.712576,17.983345,14.37632,19.422384,0.113985,0,0.33528,11.674446,0,0.33528,11.674446,-0.007042,2521.0808,891.7929,1.77378,0.55024,0.000897,1.3e-05,111.58894,0.43053,101.593956,81.24887,63.909164,1774.4231,14.991045,0.668819,0.032648,0.060338,0.022344,0.593426,1.03098,0.001635,1,1,0.999865,0.005915,0.006689,0.00855,0,0,0,0,0,0,0,0,0,0,0,0,0,1603.2396,605.0841,84.756004,NaN,3359142,NaN,23.414991,17.48283,17.725456,17.986092,14.377357,19.560421,0.71361,0.79669,0.980868,0.988207,0.997473,0.999045,0.880614,5.331586,5.858642,5.109809,50431531,2166,0,0,0,0,0,0,2521.6545,930.03033,4.326643,0.822828,0.000825,1.1e-05,135.75638,1.529097,1.599874,1.503417,5.6665e+11,54.122597,0.978934,0.90747,1.175183,0.681174,0.384122,0.105547,1.207921,0,364932,3.85457,0,0,0,0,0,0,0,0,-0.353584,12.85687,135.30623,60.268913,1.914188,6.431846,158.3589,-0.242626,-0.260635,3.608734,235.83607,324.89273,2.077591,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,194,189,14,15,4,9010,0,0,3165p040,"",PSF,3159p045,0.4023071834453161
